course.year,course.grade,Gender,Racially_Minoritized,First_Generation,course,course.quarter
2005,NA,1,1,0,CLASS.110,4
2005,NA,1,0,1,CLASS.110,4
2005,NA,0,0,0,CLASS.110,4
2005,NA,0,1,0,CLASS.110,4
2005,NA,1,0,0,CLASS.110,4
2006,NA,1,0,0,CLASS.110,4
2005,NA,1,0,0,CLASS.110,4
2005,NA,1,1,0,CLASS.110,4
2005,NA,0,NA,0,CLASS.110,4
2005,NA,1,0,0,CLASS.110,4
2005,NA,1,0,0,CLASS.110,4
2005,NA,0,0,1,CLASS.110,4
2005,NA,0,0,0,CLASS.110,4
2005,NA,1,0,0,CLASS.110,4
2005,NA,1,0,0,CLASS.110,4
2005,NA,1,0,0,CLASS.110,4
2006,NA,1,NA,1,CLASS.110,4
2007,NA,1,0,0,CLASS.110,4
2005,NA,0,0,0,CLASS.110,4
2005,NA,0,0,0,CLASS.110,4
2005,NA,0,0,0,CLASS.110,4
2005,NA,0,NA,0,CLASS.110,4
2005,NA,0,0,1,CLASS.110,4
2006,NA,1,0,0,CLASS.110,4
2005,NA,0,0,0,CLASS.110,4
2005,NA,0,0,0,CLASS.110,4
2006,NA,1,0,0,CLASS.110,4
2008,NA,0,NA,1,CLASS.110,4
2005,NA,1,0,0,CLASS.110,4
2005,NA,0,1,1,CLASS.110,4
2005,NA,1,0,1,CLASS.110,4
2005,NA,1,1,1,CLASS.110,4
2005,NA,1,0,0,CLASS.110,4
2005,NA,1,0,1,CLASS.110,4
2005,NA,0,1,1,CLASS.110,4
2005,NA,0,0,0,CLASS.110,4
2005,NA,1,0,0,CLASS.110,4
2005,NA,1,0,0,CLASS.110,4
2007,NA,1,1,1,CLASS.110,4
2005,NA,0,0,0,CLASS.110,4
2005,NA,1,0,0,CLASS.110,4
2005,NA,1,0,1,CLASS.110,4
2005,NA,0,1,0,CLASS.110,4
2005,NA,1,0,1,CLASS.110,4
2005,NA,0,NA,0,CLASS.110,4
2005,NA,0,0,0,CLASS.110,4
2005,NA,1,0,0,CLASS.110,4
2005,NA,1,0,1,CLASS.110,4
2005,NA,1,0,0,CLASS.110,4
2005,NA,0,0,0,CLASS.110,4
2007,NA,1,1,0,CLASS.110,4
2008,NA,1,0,0,CLASS.110,4
2005,NA,1,0,0,CLASS.110,4
2005,NA,1,1,0,CLASS.110,4
2005,NA,1,0,0,CLASS.110,4
2005,NA,0,0,0,CLASS.110,4
2006,NA,1,NA,1,CLASS.110,4
2005,NA,0,1,0,CLASS.110,4
2006,NA,0,0,0,CLASS.110,4
2006,NA,0,1,0,CLASS.110,4
2005,NA,1,1,0,CLASS.110,4
2005,NA,1,0,0,CLASS.110,4
2005,NA,1,0,0,CLASS.110,4
2006,NA,1,1,0,CLASS.110,4
2005,NA,1,0,0,CLASS.110,4
2005,NA,1,0,0,CLASS.110,4
2005,NA,1,0,0,CLASS.110,4
2006,NA,0,NA,1,CLASS.110,4
2005,NA,1,1,1,CLASS.110,4
2006,NA,1,1,0,CLASS.110,4
2005,NA,1,0,0,CLASS.110,4
2006,NA,0,0,1,CLASS.110,4
2005,NA,0,0,0,CLASS.110,4
2005,NA,1,NA,1,CLASS.110,4
2006,NA,1,0,0,CLASS.110,4
2006,NA,1,NA,0,CLASS.110,4
2006,NA,1,NA,1,CLASS.110,4
2005,NA,1,1,0,CLASS.110,4
2005,NA,1,NA,0,CLASS.110,4
2005,NA,0,0,0,CLASS.110,4
2006,NA,0,0,0,CLASS.110,4
2006,NA,0,1,0,CLASS.110,4
2007,NA,0,0,0,CLASS.110,4
2005,NA,1,0,1,CLASS.110,4
2006,NA,1,0,1,CLASS.110,4
2005,NA,1,NA,0,CLASS.110,4
2007,NA,0,0,0,CLASS.110,4
2012,NA,0,NA,0,CLASS.110,4
2007,NA,0,0,0,CLASS.110,4
2006,NA,1,0,0,CLASS.110,4
2008,NA,1,0,0,CLASS.110,4
2006,NA,0,0,0,CLASS.110,4
2006,NA,1,0,0,CLASS.110,4
2007,NA,1,1,0,CLASS.110,4
2006,NA,1,0,0,CLASS.110,4
2006,NA,1,0,1,CLASS.110,4
2006,NA,1,1,0,CLASS.110,4
2006,NA,1,0,0,CLASS.110,4
2006,NA,1,NA,0,CLASS.110,4
2006,NA,1,0,0,CLASS.110,4
2006,NA,0,0,0,CLASS.110,4
2006,NA,0,0,0,CLASS.110,4
2006,NA,1,1,0,CLASS.110,4
2006,NA,1,0,0,CLASS.110,4
2006,NA,1,0,0,CLASS.110,4
2006,NA,1,0,0,CLASS.110,4
2006,NA,1,0,0,CLASS.110,4
2006,NA,1,1,0,CLASS.110,4
2006,NA,1,1,1,CLASS.110,4
2006,NA,1,0,0,CLASS.110,4
2006,NA,1,0,0,CLASS.110,4
2006,NA,0,1,0,CLASS.110,4
2006,NA,0,0,0,CLASS.110,4
2006,NA,0,1,0,CLASS.110,4
2006,NA,0,0,1,CLASS.110,4
2006,NA,1,1,1,CLASS.110,4
2008,NA,1,1,0,CLASS.110,4
2006,NA,1,0,0,CLASS.110,4
2006,NA,1,0,0,CLASS.110,4
2006,NA,1,1,0,CLASS.110,4
2006,NA,1,0,0,CLASS.110,4
2006,NA,1,0,0,CLASS.110,4
2006,NA,1,0,0,CLASS.110,4
2006,NA,1,0,0,CLASS.110,4
2006,NA,0,1,1,CLASS.110,4
2006,NA,1,0,0,CLASS.110,4
2006,NA,1,0,1,CLASS.110,4
2006,NA,1,0,0,CLASS.110,4
2006,NA,1,0,0,CLASS.110,4
2006,NA,0,1,1,CLASS.110,4
2010,NA,1,1,0,CLASS.110,4
2006,NA,0,0,1,CLASS.110,4
2006,NA,1,1,0,CLASS.110,4
2006,NA,1,0,0,CLASS.110,4
2006,NA,1,0,0,CLASS.110,4
2006,NA,1,0,0,CLASS.110,4
2006,NA,1,0,0,CLASS.110,4
2006,NA,1,NA,0,CLASS.110,4
2006,NA,0,0,0,CLASS.110,4
2006,NA,1,0,0,CLASS.110,4
2007,NA,1,0,1,CLASS.110,4
2006,NA,1,0,0,CLASS.110,4
2006,NA,1,0,0,CLASS.110,4
2006,NA,1,1,1,CLASS.110,4
2006,NA,0,0,0,CLASS.110,4
2006,NA,0,1,1,CLASS.110,4
2006,NA,1,0,0,CLASS.110,4
2006,NA,1,0,0,CLASS.110,4
2006,NA,1,0,0,CLASS.110,4
2006,NA,0,0,1,CLASS.110,4
2007,NA,0,0,0,CLASS.110,4
2006,NA,0,0,0,CLASS.110,4
2006,NA,1,0,0,CLASS.110,4
2007,NA,1,1,1,CLASS.110,4
2006,NA,0,0,1,CLASS.110,4
2006,NA,1,0,0,CLASS.110,4
2006,NA,1,0,0,CLASS.110,4
2006,NA,1,0,0,CLASS.110,4
2006,NA,1,0,0,CLASS.110,4
2006,NA,1,1,0,CLASS.110,4
2006,NA,0,1,0,CLASS.110,4
2006,NA,1,NA,1,CLASS.110,4
2006,NA,0,0,0,CLASS.110,4
2006,NA,1,0,1,CLASS.110,4
2006,NA,0,0,0,CLASS.110,4
2006,NA,1,0,0,CLASS.110,4
2006,NA,1,0,0,CLASS.110,4
2006,NA,0,0,0,CLASS.110,4
2007,NA,1,0,0,CLASS.110,4
2006,NA,1,0,0,CLASS.110,4
2006,NA,1,1,0,CLASS.110,4
2006,NA,1,0,0,CLASS.110,4
2006,NA,1,1,0,CLASS.110,4
2006,NA,1,0,0,CLASS.110,4
2006,NA,0,1,0,CLASS.110,4
2006,NA,1,0,0,CLASS.110,4
2006,NA,0,1,0,CLASS.110,4
2006,NA,0,0,1,CLASS.110,4
2006,NA,1,1,0,CLASS.110,4
2006,NA,0,NA,0,CLASS.110,4
2006,NA,1,0,0,CLASS.110,4
2006,NA,0,0,0,CLASS.110,4
2007,NA,1,0,1,CLASS.110,4
2006,NA,1,0,0,CLASS.110,4
2006,NA,1,0,0,CLASS.110,4
2007,NA,1,0,0,CLASS.110,4
2006,NA,1,0,0,CLASS.110,4
2006,NA,1,NA,0,CLASS.110,4
2006,NA,1,0,0,CLASS.110,4
2006,NA,1,0,0,CLASS.110,4
2007,NA,0,0,0,CLASS.110,4
2007,NA,0,0,0,CLASS.110,4
2006,NA,1,0,0,CLASS.110,4
2008,NA,0,0,0,CLASS.110,4
2006,NA,1,0,0,CLASS.110,4
2006,NA,1,0,0,CLASS.110,4
2006,NA,1,0,0,CLASS.110,4
2006,NA,1,0,0,CLASS.110,4
2006,NA,0,0,0,CLASS.110,4
2006,NA,1,0,0,CLASS.110,4
2006,NA,1,0,0,CLASS.110,4
2006,NA,0,0,1,CLASS.110,4
2006,NA,0,0,0,CLASS.110,4
2006,NA,1,0,0,CLASS.110,4
2006,NA,0,1,0,CLASS.110,4
2006,NA,1,0,0,CLASS.110,4
2006,NA,0,0,0,CLASS.110,4
2006,NA,1,0,0,CLASS.110,4
2006,NA,0,0,0,CLASS.110,4
2006,NA,0,0,0,CLASS.110,4
2012,NA,0,NA,1,CLASS.110,4
2006,NA,1,0,0,CLASS.110,4
2006,NA,0,0,1,CLASS.110,4
2007,NA,1,0,0,CLASS.110,4
2006,NA,1,0,0,CLASS.110,4
2006,NA,1,0,0,CLASS.110,4
2007,NA,0,0,0,CLASS.110,4
2006,NA,1,0,0,CLASS.110,4
2006,NA,0,0,0,CLASS.110,4
2006,NA,1,0,0,CLASS.110,4
2006,NA,0,0,0,CLASS.110,4
2006,NA,1,1,0,CLASS.110,4
2006,NA,0,1,1,CLASS.110,4
2006,NA,0,1,0,CLASS.110,4
2007,NA,0,1,1,CLASS.110,4
2006,NA,0,1,0,CLASS.110,4
2007,NA,1,1,1,CLASS.110,4
2006,NA,1,0,1,CLASS.110,4
2006,NA,0,0,0,CLASS.110,4
2006,NA,0,0,0,CLASS.110,4
2006,NA,0,NA,0,CLASS.110,4
2006,NA,1,0,0,CLASS.110,4
2006,NA,0,1,0,CLASS.110,4
2006,NA,1,0,0,CLASS.110,4
2006,NA,0,0,1,CLASS.110,4
2006,NA,0,0,0,CLASS.110,4
2006,NA,0,0,0,CLASS.110,4
2006,NA,0,NA,1,CLASS.110,4
2007,NA,1,0,0,CLASS.110,4
2007,NA,0,NA,0,CLASS.110,4
2007,NA,0,0,0,CLASS.110,4
2007,NA,0,1,0,CLASS.110,4
2006,NA,1,0,0,CLASS.110,4
2012,NA,1,0,0,CLASS.110,4
2012,NA,1,0,0,CLASS.110,4
2006,NA,1,0,0,CLASS.110,4
2006,NA,1,0,0,CLASS.110,4
2011,NA,1,0,0,CLASS.110,4
2007,NA,0,1,1,CLASS.110,4
2007,NA,1,0,0,CLASS.110,4
2007,NA,0,0,0,CLASS.110,4
2010,NA,1,NA,0,CLASS.110,4
2007,NA,1,0,0,CLASS.110,4
2008,NA,0,1,0,CLASS.110,4
2008,NA,1,1,0,CLASS.110,4
2007,NA,0,1,0,CLASS.110,4
2008,NA,0,NA,0,CLASS.110,4
2007,NA,0,0,0,CLASS.110,4
2007,NA,1,0,0,CLASS.110,4
2007,NA,1,0,0,CLASS.110,4
2007,NA,0,0,0,CLASS.110,4
2007,NA,1,0,0,CLASS.110,4
2007,NA,1,1,1,CLASS.110,4
2007,NA,1,0,0,CLASS.110,4
2007,NA,0,NA,0,CLASS.110,4
2007,NA,1,1,0,CLASS.110,4
2007,NA,0,0,0,CLASS.110,4
2007,NA,1,0,1,CLASS.110,4
2007,NA,0,0,1,CLASS.110,4
2007,NA,0,1,0,CLASS.110,4
2008,NA,1,1,0,CLASS.110,4
2007,NA,0,0,1,CLASS.110,4
2007,NA,1,0,1,CLASS.110,4
2007,NA,0,1,0,CLASS.110,4
2007,NA,0,1,0,CLASS.110,4
2007,NA,1,1,1,CLASS.110,4
2007,NA,1,1,0,CLASS.110,4
2009,NA,1,0,1,CLASS.110,4
2007,NA,1,0,0,CLASS.110,4
2007,NA,0,0,0,CLASS.110,4
2007,NA,0,0,0,CLASS.110,4
2007,NA,1,0,0,CLASS.110,4
2007,NA,0,0,0,CLASS.110,4
2007,NA,1,0,1,CLASS.110,4
2007,NA,1,0,0,CLASS.110,4
2007,NA,1,0,0,CLASS.110,4
2008,NA,1,1,1,CLASS.110,4
2007,NA,1,0,0,CLASS.110,4
2007,NA,1,0,1,CLASS.110,4
2007,NA,1,1,0,CLASS.110,4
2007,NA,1,0,0,CLASS.110,4
2007,NA,1,0,0,CLASS.110,4
2008,NA,0,0,1,CLASS.110,4
2007,NA,1,1,1,CLASS.110,4
2008,NA,0,0,0,CLASS.110,4
2007,NA,0,1,0,CLASS.110,4
2007,NA,0,1,1,CLASS.110,4
2007,NA,0,0,0,CLASS.110,4
2007,NA,1,0,0,CLASS.110,4
2008,NA,1,0,1,CLASS.110,4
2009,NA,1,0,0,CLASS.110,4
2007,NA,0,0,0,CLASS.110,4
2007,NA,1,0,0,CLASS.110,4
2007,NA,1,0,1,CLASS.110,4
2008,NA,0,0,1,CLASS.110,4
2007,NA,1,0,0,CLASS.110,4
2007,NA,1,0,0,CLASS.110,4
2007,NA,1,0,1,CLASS.110,4
2007,NA,0,NA,0,CLASS.110,4
2007,NA,0,0,0,CLASS.110,4
2008,NA,1,0,0,CLASS.110,4
2007,NA,0,0,0,CLASS.110,4
2007,NA,1,0,0,CLASS.110,4
2007,NA,1,0,0,CLASS.110,4
2007,NA,0,0,1,CLASS.110,4
2009,NA,1,1,0,CLASS.110,4
2007,NA,1,0,1,CLASS.110,4
2008,NA,0,0,0,CLASS.110,4
2007,NA,1,0,1,CLASS.110,4
2007,NA,1,0,0,CLASS.110,4
2007,NA,1,1,0,CLASS.110,4
2007,NA,1,0,0,CLASS.110,4
2007,NA,1,1,1,CLASS.110,4
2007,NA,1,0,0,CLASS.110,4
2007,NA,1,0,1,CLASS.110,4
2007,NA,1,0,0,CLASS.110,4
2008,NA,0,1,1,CLASS.110,4
2007,NA,1,0,0,CLASS.110,4
2007,NA,0,0,0,CLASS.110,4
2007,NA,1,0,0,CLASS.110,4
2007,NA,0,0,0,CLASS.110,4
2007,NA,1,0,0,CLASS.110,4
2010,NA,1,0,0,CLASS.110,4
2007,NA,0,0,0,CLASS.110,4
2007,NA,0,0,0,CLASS.110,4
2007,NA,1,1,1,CLASS.110,4
2007,NA,0,0,1,CLASS.110,4
2007,NA,0,1,0,CLASS.110,4
2007,NA,0,1,1,CLASS.110,4
2009,NA,0,NA,0,CLASS.110,4
2007,NA,1,1,0,CLASS.110,4
2007,NA,0,1,0,CLASS.110,4
2007,NA,0,0,0,CLASS.110,4
2009,NA,1,1,0,CLASS.110,4
2007,NA,1,0,1,CLASS.110,4
2008,NA,1,1,0,CLASS.110,4
2007,NA,0,1,0,CLASS.110,4
2007,NA,1,0,0,CLASS.110,4
2007,NA,1,0,0,CLASS.110,4
2007,NA,1,0,0,CLASS.110,4
2008,NA,1,1,0,CLASS.110,4
2007,NA,0,1,1,CLASS.110,4
2007,NA,0,0,0,CLASS.110,4
2007,NA,0,NA,1,CLASS.110,4
2007,NA,0,0,0,CLASS.110,4
2009,NA,0,1,0,CLASS.110,4
2007,NA,1,0,0,CLASS.110,4
2008,NA,0,0,0,CLASS.110,4
2007,NA,0,0,0,CLASS.110,4
2008,NA,0,0,0,CLASS.110,4
2007,NA,1,0,0,CLASS.110,4
2007,NA,0,0,0,CLASS.110,4
2008,NA,1,0,0,CLASS.110,4
2007,NA,0,0,0,CLASS.110,4
2009,NA,1,1,0,CLASS.110,4
2007,NA,1,1,0,CLASS.110,4
2007,NA,1,0,0,CLASS.110,4
2009,NA,0,1,0,CLASS.110,4
2008,NA,0,0,0,CLASS.110,4
2007,NA,0,0,1,CLASS.110,4
2007,NA,0,0,0,CLASS.110,4
2007,NA,0,0,0,CLASS.110,4
2010,NA,1,NA,0,CLASS.110,4
2009,NA,0,0,0,CLASS.110,4
2008,NA,0,0,0,CLASS.110,4
2008,NA,1,0,0,CLASS.110,4
2014,NA,1,1,0,CLASS.110,4
2007,NA,1,1,0,CLASS.110,4
2015,NA,1,1,0,CLASS.110,4
2008,NA,1,0,0,CLASS.110,4
2009,NA,NA,0,0,CLASS.110,4
2010,NA,1,1,0,CLASS.110,4
2009,NA,1,0,0,CLASS.110,4
2009,NA,1,0,0,CLASS.110,4
2012,NA,0,1,1,CLASS.110,4
2008,NA,1,1,1,CLASS.110,4
2009,NA,0,0,0,CLASS.110,4
2010,NA,1,0,0,CLASS.110,4
2010,NA,1,0,1,CLASS.110,4
2008,NA,1,0,1,CLASS.110,4
2008,NA,0,1,0,CLASS.110,4
2009,NA,1,0,0,CLASS.110,4
2008,NA,1,0,0,CLASS.110,4
2008,NA,0,0,0,CLASS.110,4
2008,NA,1,0,0,CLASS.110,4
2008,NA,1,0,0,CLASS.110,4
2008,NA,1,1,0,CLASS.110,4
2008,NA,1,0,0,CLASS.110,4
2008,NA,0,0,0,CLASS.110,4
2008,NA,1,0,0,CLASS.110,4
2008,NA,1,0,0,CLASS.110,4
2008,NA,1,0,1,CLASS.110,4
2008,NA,1,0,0,CLASS.110,4
2008,NA,0,0,1,CLASS.110,4
2008,NA,1,0,0,CLASS.110,4
2009,NA,1,0,0,CLASS.110,4
2008,NA,1,1,0,CLASS.110,4
2008,NA,0,NA,0,CLASS.110,4
2008,NA,0,0,0,CLASS.110,4
2008,NA,0,0,0,CLASS.110,4
2008,NA,0,0,0,CLASS.110,4
2008,NA,0,0,0,CLASS.110,4
2008,NA,1,1,0,CLASS.110,4
2008,NA,1,0,0,CLASS.110,4
2008,NA,0,0,0,CLASS.110,4
2008,NA,1,1,0,CLASS.110,4
2008,NA,1,0,0,CLASS.110,4
2008,NA,1,NA,0,CLASS.110,4
2008,NA,1,0,1,CLASS.110,4
2008,NA,1,0,0,CLASS.110,4
2008,NA,NA,0,0,CLASS.110,4
2008,NA,1,0,0,CLASS.110,4
2008,NA,0,0,1,CLASS.110,4
2008,NA,1,0,1,CLASS.110,4
2008,NA,1,1,0,CLASS.110,4
2008,NA,1,0,1,CLASS.110,4
2008,NA,0,0,0,CLASS.110,4
2008,NA,1,1,1,CLASS.110,4
2008,NA,1,0,1,CLASS.110,4
2009,NA,1,1,1,CLASS.110,4
2008,NA,1,0,0,CLASS.110,4
2014,NA,1,0,1,CLASS.110,4
2008,NA,0,0,0,CLASS.110,4
2008,NA,1,0,0,CLASS.110,4
2008,NA,0,1,0,CLASS.110,4
2009,NA,1,0,0,CLASS.110,4
2008,NA,1,NA,0,CLASS.110,4
2008,NA,0,NA,0,CLASS.110,4
2008,NA,0,0,0,CLASS.110,4
2008,NA,1,0,0,CLASS.110,4
2008,NA,0,0,0,CLASS.110,4
2008,NA,0,0,0,CLASS.110,4
2009,NA,1,0,0,CLASS.110,4
2008,NA,1,0,0,CLASS.110,4
2008,NA,0,0,0,CLASS.110,4
2008,NA,1,0,0,CLASS.110,4
2008,NA,1,0,0,CLASS.110,4
2009,NA,0,0,0,CLASS.110,4
2008,NA,1,0,0,CLASS.110,4
2008,NA,1,0,1,CLASS.110,4
2008,NA,1,0,0,CLASS.110,4
2008,NA,1,NA,0,CLASS.110,4
2008,NA,0,0,0,CLASS.110,4
2008,NA,1,1,1,CLASS.110,4
2008,NA,0,NA,1,CLASS.110,4
2008,NA,0,0,1,CLASS.110,4
2008,NA,1,1,1,CLASS.110,4
2008,NA,0,1,1,CLASS.110,4
2008,NA,1,0,0,CLASS.110,4
2008,NA,1,0,0,CLASS.110,4
2008,NA,1,0,0,CLASS.110,4
2008,NA,1,1,1,CLASS.110,4
2008,NA,1,1,1,CLASS.110,4
2008,NA,1,0,0,CLASS.110,4
2008,NA,0,0,0,CLASS.110,4
2008,NA,1,0,0,CLASS.110,4
2008,NA,0,0,0,CLASS.110,4
2008,NA,1,0,0,CLASS.110,4
2008,NA,1,1,1,CLASS.110,4
2008,NA,1,0,1,CLASS.110,4
2008,NA,0,0,0,CLASS.110,4
2009,NA,1,0,1,CLASS.110,4
2009,NA,1,0,1,CLASS.110,4
2008,NA,0,0,0,CLASS.110,4
2008,NA,1,0,0,CLASS.110,4
2008,NA,1,0,0,CLASS.110,4
2008,NA,1,1,1,CLASS.110,4
2008,NA,1,0,0,CLASS.110,4
2008,NA,0,1,0,CLASS.110,4
2008,NA,1,0,1,CLASS.110,4
2008,NA,1,1,0,CLASS.110,4
2008,NA,1,0,0,CLASS.110,4
2008,NA,1,1,0,CLASS.110,4
2008,NA,0,0,0,CLASS.110,4
2008,NA,0,1,0,CLASS.110,4
2008,NA,0,0,1,CLASS.110,4
2008,NA,1,0,0,CLASS.110,4
2008,NA,0,0,0,CLASS.110,4
2008,NA,0,0,1,CLASS.110,4
2008,NA,1,1,1,CLASS.110,4
2008,NA,1,1,1,CLASS.110,4
2008,NA,1,0,0,CLASS.110,4
2009,NA,0,1,0,CLASS.110,4
2008,NA,1,1,0,CLASS.110,4
2008,NA,1,NA,1,CLASS.110,4
2008,NA,0,0,1,CLASS.110,4
2008,NA,0,0,1,CLASS.110,4
2008,NA,1,0,0,CLASS.110,4
2008,NA,1,1,1,CLASS.110,4
2008,NA,1,0,0,CLASS.110,4
2008,NA,1,0,1,CLASS.110,4
2008,NA,0,NA,0,CLASS.110,4
2008,NA,1,0,0,CLASS.110,4
2008,NA,1,NA,0,CLASS.110,4
2010,NA,0,NA,0,CLASS.110,4
2009,NA,1,1,0,CLASS.110,4
2008,NA,0,NA,0,CLASS.110,4
2008,NA,0,0,0,CLASS.110,4
2009,NA,0,0,0,CLASS.110,4
2010,NA,1,NA,0,CLASS.110,4
2008,NA,1,NA,1,CLASS.110,4
2008,NA,0,0,0,CLASS.110,4
2008,NA,0,NA,0,CLASS.110,4
2008,NA,1,0,0,CLASS.110,4
2008,NA,0,0,0,CLASS.110,4
2008,NA,1,1,0,CLASS.110,4
2008,NA,1,0,0,CLASS.110,4
2008,NA,1,1,1,CLASS.110,4
2009,NA,0,1,1,CLASS.110,4
2009,NA,0,NA,0,CLASS.110,4
2008,NA,1,1,1,CLASS.110,4
2009,NA,0,1,1,CLASS.110,4
2008,NA,1,1,1,CLASS.110,4
2009,NA,1,1,0,CLASS.110,4
2008,NA,0,1,1,CLASS.110,4
2008,NA,0,0,0,CLASS.110,4
2009,NA,1,1,0,CLASS.110,4
2008,NA,1,1,0,CLASS.110,4
2008,NA,0,1,0,CLASS.110,4
2008,NA,1,0,0,CLASS.110,4
2009,NA,0,1,0,CLASS.110,4
2008,NA,0,0,0,CLASS.110,4
2008,NA,1,0,0,CLASS.110,4
2008,NA,0,1,0,CLASS.110,4
2008,NA,1,0,0,CLASS.110,4
2008,NA,0,1,0,CLASS.110,4
2010,NA,1,0,0,CLASS.110,4
2008,NA,0,1,1,CLASS.110,4
2008,NA,0,1,0,CLASS.110,4
2008,NA,1,1,0,CLASS.110,4
2008,NA,0,1,1,CLASS.110,4
2009,NA,1,0,0,CLASS.110,4
2008,NA,0,0,0,CLASS.110,4
2008,NA,0,0,0,CLASS.110,4
2008,NA,0,1,0,CLASS.110,4
2010,NA,1,0,1,CLASS.110,4
2009,NA,0,0,1,CLASS.110,4
2008,NA,0,0,0,CLASS.110,4
2008,NA,1,NA,0,CLASS.110,4
2008,NA,1,0,0,CLASS.110,4
2014,NA,0,1,0,CLASS.110,4
2009,NA,1,0,1,CLASS.110,4
2008,NA,1,NA,0,CLASS.110,4
2008,NA,1,1,1,CLASS.110,4
2009,NA,1,0,0,CLASS.110,4
2012,NA,1,0,0,CLASS.110,4
2009,NA,1,1,0,CLASS.110,4
2009,NA,1,1,1,CLASS.110,4
2011,NA,1,0,1,CLASS.110,4
2009,NA,1,0,0,CLASS.110,4
2012,NA,0,NA,0,CLASS.110,4
2010,NA,0,NA,0,CLASS.110,4
2009,NA,1,0,0,CLASS.110,4
2009,NA,1,0,0,CLASS.110,4
2009,NA,1,0,0,CLASS.110,4
2009,NA,1,0,0,CLASS.110,4
2009,NA,0,0,0,CLASS.110,4
2009,NA,0,0,0,CLASS.110,4
2009,NA,1,0,0,CLASS.110,4
2009,NA,1,0,0,CLASS.110,4
2009,NA,0,0,0,CLASS.110,4
2009,NA,1,0,1,CLASS.110,4
2009,NA,1,0,0,CLASS.110,4
2009,NA,1,0,0,CLASS.110,4
2009,NA,0,0,0,CLASS.110,4
2009,NA,1,0,1,CLASS.110,4
2009,NA,1,0,0,CLASS.110,4
2009,NA,0,1,0,CLASS.110,4
2009,NA,0,NA,0,CLASS.110,4
2009,NA,1,0,0,CLASS.110,4
2010,NA,0,0,1,CLASS.110,4
2009,NA,1,0,1,CLASS.110,4
2009,NA,0,1,0,CLASS.110,4
2010,NA,0,0,1,CLASS.110,4
2009,NA,0,1,0,CLASS.110,4
2009,NA,1,0,1,CLASS.110,4
2009,NA,1,0,0,CLASS.110,4
2010,NA,0,0,1,CLASS.110,4
2009,NA,0,0,0,CLASS.110,4
2009,NA,0,1,1,CLASS.110,4
2009,NA,1,NA,1,CLASS.110,4
2009,NA,0,0,0,CLASS.110,4
2009,NA,0,1,1,CLASS.110,4
2009,NA,1,1,0,CLASS.110,4
2009,NA,0,0,0,CLASS.110,4
2009,NA,1,0,1,CLASS.110,4
2009,NA,1,0,1,CLASS.110,4
2009,NA,0,0,0,CLASS.110,4
2009,NA,1,1,0,CLASS.110,4
2009,NA,1,0,1,CLASS.110,4
2012,NA,1,1,1,CLASS.110,4
2009,NA,1,0,1,CLASS.110,4
2009,NA,0,0,0,CLASS.110,4
2009,NA,0,1,1,CLASS.110,4
2009,NA,1,0,1,CLASS.110,4
2010,NA,0,0,0,CLASS.110,4
2009,NA,1,0,0,CLASS.110,4
2009,NA,0,0,0,CLASS.110,4
2009,NA,1,1,1,CLASS.110,4
2009,NA,0,0,0,CLASS.110,4
2009,NA,1,0,0,CLASS.110,4
2009,NA,1,1,0,CLASS.110,4
2009,NA,1,NA,0,CLASS.110,4
2009,NA,0,NA,0,CLASS.110,4
2009,NA,1,NA,0,CLASS.110,4
2010,NA,1,NA,0,CLASS.110,4
2009,NA,0,0,0,CLASS.110,4
2010,NA,1,0,1,CLASS.110,4
2009,NA,1,0,1,CLASS.110,4
2009,NA,0,0,0,CLASS.110,4
2009,NA,1,1,0,CLASS.110,4
2010,NA,1,NA,0,CLASS.110,4
2009,NA,1,NA,0,CLASS.110,4
2009,NA,1,0,0,CLASS.110,4
2010,NA,1,0,0,CLASS.110,4
2009,NA,1,0,0,CLASS.110,4
2009,NA,1,0,0,CLASS.110,4
2009,NA,1,0,0,CLASS.110,4
2009,NA,0,1,0,CLASS.110,4
2009,NA,0,0,0,CLASS.110,4
2009,NA,0,0,0,CLASS.110,4
2009,NA,0,0,0,CLASS.110,4
2009,NA,0,0,0,CLASS.110,4
2009,NA,1,0,1,CLASS.110,4
2009,NA,0,1,0,CLASS.110,4
2009,NA,1,0,0,CLASS.110,4
2009,NA,0,0,0,CLASS.110,4
2009,NA,1,0,0,CLASS.110,4
2010,NA,0,0,0,CLASS.110,4
2009,NA,0,NA,1,CLASS.110,4
2009,NA,1,0,0,CLASS.110,4
2012,NA,0,0,0,CLASS.110,4
2009,NA,0,0,1,CLASS.110,4
2009,NA,1,0,0,CLASS.110,4
2009,NA,1,0,0,CLASS.110,4
2014,NA,1,1,0,CLASS.110,4
2009,NA,0,1,0,CLASS.110,4
2009,NA,0,0,0,CLASS.110,4
2010,NA,1,0,0,CLASS.110,4
2009,NA,1,0,0,CLASS.110,4
2009,NA,1,0,0,CLASS.110,4
2010,NA,1,0,0,CLASS.110,4
2010,NA,1,0,0,CLASS.110,4
2009,NA,0,0,0,CLASS.110,4
2010,NA,1,0,0,CLASS.110,4
2009,NA,0,NA,0,CLASS.110,4
2009,NA,1,0,0,CLASS.110,4
2009,NA,1,NA,0,CLASS.110,4
2009,NA,1,NA,0,CLASS.110,4
2009,NA,0,0,0,CLASS.110,4
2010,NA,0,1,0,CLASS.110,4
